NR_ADMINISTRATIE	DT_BEGIN_RECORD	DT_EINDE_RECORD	CODE_FUNCTIE	CODE_SOORT	URL
17GU00	19990525	20170119	D	VST	www.gong.pcboapeldoorn.nl/nieuw/
17GU00	19850801	19990525	D	VST	www.gong.pcboapeldoorn.nl/nieuw/
17GU00	20170119		D	VST	www.gong.pcboapeldoorn.nl/nieuw/
17GW	20130627	20190814	U	SPEC	www.kentalis.nl
17GW	19000101	20130627	U	SPEC	www.kentalis.nl
17GW	20190814		U	SPEC	www.kentalis.nl
17GW00	20190814		D	VST	www.kentalis.nl
17GW00	20130627	20190814	D	VST	www.kentalis.nl
17GW00	19000101	20130627	D	VST	www.kentalis.nl
17GW01	20190814		D	VST	www.kentalis.nl
17GW01	20150801	20190814	D	VST	www.kentalis.nl
17GW02	20150801	20160225	D	VST	www.enkschool.nl
17GW02	20160225	20190814	D	VST	www.enkschool.nl
17GW02	20190814		D	VST	www.enkschool.nl
17GW03	20150801	20160225	D	VST	www.kentalisonderwijs.nl/enkschool
17GW03	20160225	20190814	D	VST	www.kentalisonderwijs.nl/enkschool
17GW03	20190814		D	VST	www.kentalisonderwijs.nl/enkschool
17GW04	20190101	20190814	D	VST	www.kentalis.nl
17GW04	20190814		D	VST	www.kentalis.nl
17GW04	20150801	20190101	D	VST	www.kentalis.nl
17GW05	20170712	20190814	D	VST	www.kentalis.nl/kentalis-college-utrecht
17GW05	20190814		D	VST	www.kentalis.nl/kentalis-college-utrecht
17GW05	20150801	20170712	D	VST	www.kentalis.nl/kentalis-college-utrecht
17GW06	20210408		D	VST	www.kentalis.nl
17GW06	20190703	20190814	D	VST	www.kentalis.nl
17GW06	20150801	20160225	D	VST	www.kentalis.nl
17GW06	20160225	20190703	D	VST	www.kentalis.nl
17GW06	20190814	20210408	D	VST	www.kentalis.nl
17GW07	20160225	20190703	D	VST	www.kentalisonderwijs.nl
17GW07	20190703	20190814	D	VST	www.kentalisonderwijs.nl
17GW07	20190814		D	VST	www.kentalisonderwijs.nl
17GW07	20150801	20160225	D	VST	www.kentalisonderwijs.nl
17GW08	20150820	20190814	D	VST	www.kentalis.nl
17GW08	20150801	20150820	D	VST	www.kentalis.nl
17GW08	20190814		D	VST	www.kentalis.nl
17GW09	20150801	20190814	D	VST	www.kentalis.nl
17GW09	20190814		D	VST	www.kentalis.nl
17GW11	20150801	20160225	D	VST	www.kentalis.nl
17GW11	20190814		D	VST	www.kentalis.nl
17GW11	20160225	20190814	D	VST	www.kentalis.nl
17GW12	20190814		D	VST	www.kentalisonderwijs.nl/signis
17GW12	20150801	20160225	D	VST	www.kentalisonderwijs.nl/signis
17GW12	20160225	20190814	D	VST	www.kentalisonderwijs.nl/signis
17GW13	20190814		D	VST	www.kentalis.nl
17GW13	20150801	20190814	D	VST	www.kentalis.nl
17GW14	20180718	20190814	D	VST	www.kentalisonderwijs.nl/kentalis-doetinchem/kentalis-doetinchem
17GW14	20150801	20180718	D	VST	www.kentalisonderwijs.nl/kentalis-doetinchem/kentalis-doetinchem
17GW14	20190814		D	VST	www.kentalisonderwijs.nl/kentalis-doetinchem/kentalis-doetinchem
17GW15	20190814		D	VST	www.kentalis.nl
17GW15	20150801	20190814	D	VST	www.kentalis.nl
17GW16	20190814		D	VST	www.kentalis.nl
17GW16	20150801	20190814	D	VST	www.kentalis.nl
17GW17	20150801	20190101	D	VST	www.guyot.nl
17GW17	20190101	20190814	D	VST	www.guyot.nl
17GW17	20190814		D	VST	www.guyot.nl
17GW19	20150801	20190814	D	VST	www.kentalis.nl
17GW19	20190814		D	VST	www.kentalis.nl
17GW20	20190814		D	VST	www.kentalis.nl
17GW20	20180718	20190703	D	VST	www.kentalis.nl
17GW20	20150801	20180718	D	VST	www.kentalis.nl
17GW20	20190703	20190814	D	VST	www.kentalis.nl
17GW21	20160225		D	VST	www.kentalis.nl
17GW21	20150801	20160225	D	VST	www.kentalis.nl
17GW22	20150801	20160225	D	VST	www.kentalis.nl
17GW22	20190703	20190814	D	VST	www.kentalis.nl
17GW22	20190814		D	VST	www.kentalis.nl
17GW22	20160225	20190703	D	VST	www.kentalis.nl
17GW23	20190814		D	VST	www.kentalis.nl
17GW23	20150801	20160225	D	VST	www.kentalis.nl
17GW23	20190703	20190814	D	VST	www.kentalis.nl
17GW23	20160225	20190703	D	VST	www.kentalis.nl
17GW24	20150801	20190814	D	VST	www.kentalis.nl
17GW24	20190814		D	VST	www.kentalis.nl
17GW25	20150801	20190703	D	VST	www.kentalisonderwijs.nl/Martinus-van-Beek/Oss
17GW25	20190703	20190814	D	VST	www.kentalisonderwijs.nl/Martinus-van-Beek/Oss
17GW25	20190814		D	VST	www.kentalisonderwijs.nl/Martinus-van-Beek/Oss
17GW28	20150801	20190814	D	VST	www.degraafschool.nl
17GW28	20190814		D	VST	www.degraafschool.nl
17GW30	20150801	20160225	D	VST	www.kentalis.nl
17GW30	20190814		D	VST	www.kentalis.nl
17GW30	20160225	20190814	D	VST	www.kentalis.nl
17GW32	20150801	20190814	D	VST	www.rafael.kentalis.nl
17GW32	20190814		D	VST	www.rafael.kentalis.nl
17GW38	20190814		D	VST	www.kentalis.nl
17GW38	20170801	20190814	D	VST	www.kentalis.nl
17GW39	20190814		D	VST	www.kentalis.nl
17GW39	20180801	20190814	D	VST	www.kentalis.nl
17HB	20180101		U	VOS	www.zaam.nl
17HB	20020801	20030201	U	VOS	www.zaam.nl
17HB	20030201	20030801	U	VOS	www.zaam.nl
17HB	20001122	20020801	U	VOS	www.zaam.nl
17HB	19000101	19990801	U	VOS	www.zaam.nl
17HB	19990801	20001122	U	VOS	www.zaam.nl
17HB	20030801	20150615	U	VOS	www.zaam.nl
17HB	20150615	20180101	U	VOS	www.zaam.nl
17HB00	20030201	20030801	D	VST	www.zaam.nl
17HB00	20030801	20150615	D	VST	www.zaam.nl
17HB00	19000101	19990801	D	VST	www.zaam.nl
17HB00	20150615	20180101	D	VST	www.zaam.nl
17HB00	19990801	20001122	D	VST	www.zaam.nl
17HB00	20180101		D	VST	www.zaam.nl
17HB00	20001122	20020801	D	VST	www.zaam.nl
17HB00	20020801	20030201	D	VST	www.zaam.nl
17HB06	20150615	20151026	D	VST	www.zaam.nl
17HB06	19990801	20010307	D	VST	www.zaam.nl
17HB06	20030201	20150615	D	VST	www.zaam.nl
17HB06	20010307	20020801	D	VST	www.zaam.nl
17HB06	20020801	20030201	D	VST	www.zaam.nl
17HB06	20160919		D	VST	www.zaam.nl
17HB06	20151026	20160919	D	VST	www.zaam.nl
17HB07	20090305	20100801	D	VSTZ	www.zaam.nl
17HB07	20140818	20150615	D	VST	www.zaam.nl
17HB07	20100801	20140818	D	VST	www.zaam.nl
17HB07	20150615		D	VST	www.zaam.nl
17HB07	20030201	20090305	D	VSTZ	www.zaam.nl
17HB07	20020801	20030201	D	VSTZ	www.zaam.nl
17HH	19000101	19970227	U	VOS	www.dehbm.nl
17HH	20190920		U	VOS	www.dehbm.nl
17HH	19990706	20190920	U	VOS	www.dehbm.nl
17HH	19970227	19990706	U	VOS	www.dehbm.nl
17HH00	20190920		D	VST	www.dehbm.nl
17HH00	19000101	19990706	D	VST	www.dehbm.nl
17HH00	19990706	20190920	D	VST	www.dehbm.nl
17HN	19490901		U	VOS	www.elzendaalcollege.nl
17HN00	19490901		D	VST	www.elzendaalcollege.nl
17HN02	20070801		D	VST	www.elzendaalcollege.nl
17HR	19000101		U	VOS	www.lvodh.nl
17HR00	19000101		D	VST	www.lvodh.nl
17HR02	19000101	20060801	D	DIS	www.lvodh.nl
17HR02	20060801		D	VST	www.lvodh.nl
17HR05	20171229		D	VST	www.lvodh.nl
17HR05	20050824	20171229	D	VST	www.lvodh.nl
17HR05	19000101	20050824	D	VST	www.lvodh.nl
17HX	19000101	20110101	U	VOS	www.rientjesmavo.nl
17HX	20110101		U	VOS	www.rientjesmavo.nl
17HX00	19000101	20110101	D	VST	www.rientjesmavo.nl
17HX00	20110101		D	VST	www.rientjesmavo.nl
17IM	19000101	20030101	U	VOS	www.overbetuwecollege.nl
17IM	20030101		U	VOS	www.overbetuwecollege.nl
17IM00	20030101		D	VST	www.overbetuwecollege.nl
17IM00	19000101	20030101	D	VST	www.overbetuwecollege.nl
17IM02	20190305		D	VST	ww.overbetuwecollege.nl
17IM02	20090930	20190305	D	VST	ww.overbetuwecollege.nl
17IM02	20011101	20030101	D	VST	ww.overbetuwecollege.nl
17IM02	20030101	20090930	D	VST	ww.overbetuwecollege.nl
17IM02	19000101	20011101	D	VST	ww.overbetuwecollege.nl
17IM04	20190305		D	VST	www.overbetuwecollege.nl
17IM04	20090401	20091110	D	TVST	www.overbetuwecollege.nl
17IM04	20130801	20190305	D	VST	www.overbetuwecollege.nl
17IM04	20091110	20130801	D	TVST	www.overbetuwecollege.nl
17IM05	20190305		D	VST	www.overbetuwecollege.nl
17IM05	20130801	20190305	D	VST	www.overbetuwecollege.nl
17IP	20150801		U	SPEC	www.aloysiusstichting.nl
17IP	20121212	20150801	U	SPEC	www.aloysiusstichting.nl
17IP	20030701	20121212	U	SPEC	www.aloysiusstichting.nl
17IP	19000101	20030701	U	SPEC	www.aloysiusstichting.nl
17IP00	20121212	20150801	D	VST	www.aloysiusstichting.nl
17IP00	20030701	20121212	D	VST	www.aloysiusstichting.nl
17IP00	19000101	20030701	D	VST	www.aloysiusstichting.nl
17IP00	20150801		D	VST	www.aloysiusstichting.nl
17IQ	20141027		U	SBAS	www.veldhovenmidden.nl
17IQ	20130523	20141027	U	SBAS	www.veldhovenmidden.nl
17IQ	19981008	19990302	U	SBAS	www.veldhovenmidden.nl
17IQ	19000101	19980801	U	SBAS	www.veldhovenmidden.nl
17IQ	19980801	19981008	U	SBAS	www.veldhovenmidden.nl
17IQ	19990302	20130523	U	SBAS	www.veldhovenmidden.nl
17IQ00	19981008	19990302	D	VST	www.veldhovenmidden.nl
17IQ00	19990302	20130523	D	VST	www.veldhovenmidden.nl
17IQ00	19980801	19981008	D	VST	www.veldhovenmidden.nl
17IQ00	20141027		D	VST	www.veldhovenmidden.nl
17IQ00	19000101	19980801	D	VST	www.veldhovenmidden.nl
17IQ00	20130523	20141027	D	VST	www.veldhovenmidden.nl
17IR	19000101	20080901	U	VOS	www.paxchristicollege.nl
17IR	20150601		U	VOS	www.paxchristicollege.nl
17IR	20080901	20100415	U	VOS	www.paxchristicollege.nl
17IR	20100415	20150601	U	VOS	www.paxchristicollege.nl
17IR00	20080901	20100415	D	VST	www.paxchristicollege.nl
17IR00	20150601		D	VST	www.paxchristicollege.nl
17IR00	20100415	20150601	D	VST	www.paxchristicollege.nl
17IR00	19000101	20080901	D	VST	www.paxchristicollege.nl
17IR01	20120529	20150601	D	VST	www.paxchristicollege.nl
17IR01	19000101	20120529	D	VST	www.paxchristicollege.nl
17IR01	20150601		D	VST	www.paxchristicollege.nl
17IR02	19000101	20120801	D	DIS	www.paxchristicollege.nl
17IR02	20150601		D	VST	www.paxchristicollege.nl
17IR02	20120801	20150601	D	VST	www.paxchristicollege.nl
17IY	19980801	20000901	U	SBAS	www.sbodeparasol.nl
17IY	19000101	19980801	U	SBAS	www.sbodeparasol.nl
17IY	20000901	20041005	U	SBAS	www.sbodeparasol.nl
17IY	20041005		U	SBAS	www.sbodeparasol.nl
17IY00	20041005		D	VST	www.sbodeparasol.nl
17IY00	19000101	19980801	D	VST	www.sbodeparasol.nl
17IY00	20000901	20041005	D	VST	www.sbodeparasol.nl
17IY00	19980801	20000901	D	VST	www.sbodeparasol.nl
17JB	20090801		U	VOS	www.charlemagnecollege.nl
17JB	20050801	20090801	U	VOS	www.charlemagnecollege.nl
17JB	19600101	20050801	U	VOS	www.charlemagnecollege.nl
17JB00	20090801		D	VST	www.charlemagnecollege.nl
17JB00	20050801	20090801	D	VST	www.charlemagnecollege.nl
17JB00	19600101	20050801	D	VST	www.charlemagnecollege.nl
17JD	19850801		U	BAS	www.obs-dreske.nl
17JD00	19850801		D	VST	www.obs-dreske.nl
17JE	19850801	20120523	U	BAS	www.valkenbos.net
17JE	20120523	20140801	U	BAS	www.valkenbos.net
17JE	20140801		U	BAS	www.valkenbos.net
17JE00	19850801	20120523	D	VST	www.valkenbos.net
17JE00	20120523	20140801	D	VST	www.valkenbos.net
17JE00	20140801		D	VST	www.valkenbos.net
17JG	20210401		U	BAS	www.borgmanschool.nl
17JG	19850801	20210401	U	BAS	www.borgmanschool.nl
17JG00	19850801	20210401	D	VST	www.borgmanschool.nl
17JG00	20210401		D	VST	www.borgmanschool.nl
17JG01	19850801		D	VST	www.borgman.nl
17JH	19850801		U	BAS	www.wilgenstam.nl
17JH00	19850801		D	VST	www.wilgenstam.nl
17JI	19850801	19990101	U	PROS	www.proalmere.nl
17JI	20050901	20141210	U	PROS	www.proalmere.nl
17JI	19990101	20050901	U	PROS	www.proalmere.nl
17JI	20141210		U	PROS	www.proalmere.nl
17JI00	19990101	20050901	D	VST	www.proalmere.nl
17JI00	20050901	20141210	D	VST	www.proalmere.nl
17JI00	19850801	19990101	D	VST	www.proalmere.nl
17JI00	20141210		D	VST	www.proalmere.nl
17JJ	20050704	20181011	U	SPEC	www.shlonderwijs.nl/emauscollege
17JJ	20181011		U	SPEC	www.shlonderwijs.nl/emauscollege
17JJ	19830801	20050704	U	SPEC	www.shlonderwijs.nl/emauscollege
17JJ00	20050704	20181011	D	VST	www.shlonderwijs.nl/emauscollege
17JJ00	20181011		D	VST	www.shlonderwijs.nl/emauscollege
17JJ00	19830801	20050704	D	VST	www.shlonderwijs.nl/emauscollege
17JJ02	20180801	20181011	D	VST	www.shlonderwijs.nl/rietschanscollege
17JJ02	20181011		D	VST	www.shlonderwijs.nl/rietschanscollege
17JL	20090610	20170220	U	BAS	spring-meilan.nl
17JL	19850801	20090610	U	BAS	spring-meilan.nl
17JL	20170220	20170227	U	BAS	spring-meilan.nl
17JL	20170227		U	BAS	spring-meilan.nl
17JL00	19850801	20090610	D	VST	spring-meilan.nl
17JL00	20170220	20170227	D	VST	spring-meilan.nl
17JL00	20170227		D	VST	spring-meilan.nl
17JL00	20090610	20170220	D	VST	spring-meilan.nl
17JM	20180703		U	BAS	inghelosenberghe.ogperspecto.nl
17JM	19850801	20180703	U	BAS	inghelosenberghe.ogperspecto.nl
17JM00	20180703		D	VST	inghelosenberghe.ogperspecto.nl
17JM00	19850801	20180703	D	VST	inghelosenberghe.ogperspecto.nl
17JN	19970101		U	BAS	www.cbsklinket.nl
17JN	19850801	19970101	U	BAS	www.cbsklinket.nl
17JN00	19970101		D	VST	www.cbsklinket.nl
17JN00	19850801	19970101	D	VST	www.cbsklinket.nl
17JV	20150206		U	BAS	www.dezegge.nl
17JV	20060629	20150206	U	BAS	www.dezegge.nl
17JV	19850801	20060629	U	BAS	www.dezegge.nl
17JV00	19850801	20060629	D	VST	www.dezegge.nl
17JV00	20060629	20150206	D	VST	www.dezegge.nl
17JV00	20150206		D	VST	www.dezegge.nl
17JX	20160801	20171013	U	BAS	www.groenevallei-skovv.nl
17JX	19850801	20160801	U	BAS	www.groenevallei-skovv.nl
17JX	20171013		U	BAS	www.groenevallei-skovv.nl
17JX00	20160801	20171013	D	VST	www.groenevallei-skovv.nl
17JX00	20171013		D	VST	www.groenevallei-skovv.nl
17JX00	19850801	20160801	D	VST	www.groenevallei-skovv.nl
17JY	19560101	20150713	U	VOS	www.gymnasiumbeekvliet.nl
17JY	20150713		U	VOS	www.gymnasiumbeekvliet.nl
17JY00	19560101	20150713	D	VST	www.gymnasiumbeekvliet.nl
17JY00	20150713		D	VST	www.gymnasiumbeekvliet.nl
17KB	19980403	20070101	U	BAS	www.deneerakker.nl
17KB	19850801	19980403	U	BAS	www.deneerakker.nl
17KB	20100801		U	BAS	www.deneerakker.nl
17KB	20070101	20100801	U	BAS	www.deneerakker.nl
17KB00	20070101	20100801	D	VST	www.deneerakker.nl
17KB00	19980403	20070101	D	VST	www.deneerakker.nl
17KB00	19850801	19980403	D	VST	www.deneerakker.nl
17KB00	20100801		D	VST	www.deneerakker.nl
17KC	19850801		U	BAS	www.deborgh-hgl.nl
17KC00	19850801		D	VST	www.deborgh-hgl.nl
17KD	19850801	19980312	U	BAS	www.st-carolusschool.nl
17KD	19980312		U	BAS	www.st-carolusschool.nl
17KD00	19980312		D	VST	www.st-carolusschool.nl
17KD00	19850801	19980312	D	VST	www.st-carolusschool.nl
17KF	19970801	20020801	U	VOS	www.vanmaerlant.nl
17KF	20140101	20150801	U	VOS	www.vanmaerlant.nl
17KF	19710801	19970801	U	VOS	www.vanmaerlant.nl
17KF	20020801	20140101	U	VOS	www.vanmaerlant.nl
17KF	20150801		U	VOS	www.vanmaerlant.nl
17KF00	20020801	20140101	D	VST	www.vanmaerlant.nl
17KF00	20140101	20150801	D	VST	www.vanmaerlant.nl
17KF00	20150801		D	VST	www.vanmaerlant.nl
17KF00	19710801	19970801	D	VST	www.vanmaerlant.nl
17KF00	19970801	20020801	D	VST	www.vanmaerlant.nl
17KG	20040101		U	BAS	www.mariaschool.nl
17KG	19850801	20040101	U	BAS	www.mariaschool.nl
17KG00	20040101		D	VST	www.mariaschool.nl
17KG00	19850801	20040101	D	VST	www.mariaschool.nl
17KI	19850801	20110523	U	BAS	www.mariaschoolzandvoort.nl
17KI	20110523	20171012	U	BAS	www.mariaschoolzandvoort.nl
17KI	20171012		U	BAS	www.mariaschoolzandvoort.nl
17KI00	20171012		D	VST	www.mariaschoolzandvoort.nl
17KI00	19850801	20110523	D	VST	www.mariaschoolzandvoort.nl
17KI00	20110523	20171012	D	VST	www.mariaschoolzandvoort.nl
17KM	19850801		U	BAS	www.obs-swartemeer.nl
17KM00	19850801		D	VST	www.obs-swartemeer.nl
17KV	19980801	20051101	U	SBAS	https://schans.kerobei.nl
17KV	19850601	19980801	U	SBAS	https://schans.kerobei.nl
17KV	20051101		U	SBAS	https://schans.kerobei.nl
17KV00	19850601	19980801	D	VST	https://schans.kerobei.nl
17KV00	19980801	20051101	D	VST	https://schans.kerobei.nl
17KV00	20051101		D	VST	https://schans.kerobei.nl
17KW	20170119		U	BAS	www.emma.pcboapeldoorn.nl
17KW	19850801	20170119	U	BAS	www.emma.pcboapeldoorn.nl
17KW00	20170119		D	VST	www.emma.pcboapeldoorn.nl
17KW00	19850801	20170119	D	VST	www.emma.pcboapeldoorn.nl
17KY	19000101	20081119	U	VOS	www.roncallimavo.nl
17KY	20081119		U	VOS	www.roncallimavo.nl
17KY00	19000101	20081119	D	VST	www.roncallimavo.nl
17KY00	20081119		D	VST	www.roncallimavo.nl
17KZ	20030704	20030711	U	BAS	www.bs-dedriesprong.nl
17KZ	20030711		U	BAS	www.bs-dedriesprong.nl
17KZ	19850801	19990915	U	BAS	www.bs-dedriesprong.nl
17KZ	19990915	20030704	U	BAS	www.bs-dedriesprong.nl
17KZ00	20030704	20030711	D	VST	www.bs-dedriesprong.nl
17KZ00	19990915	20030704	D	VST	www.bs-dedriesprong.nl
17KZ00	19850801	19990915	D	VST	www.bs-dedriesprong.nl
17KZ00	20030711		D	VST	www.bs-dedriesprong.nl
17LB	19850801		U	BAS	www.cbs-het-anker.nl
17LB00	19850801		D	VST	www.cbs-het-anker.nl
17LF	20091125	20150513	U	BAS	www.triangelbs.nl
17LF	19971013	20091125	U	BAS	www.triangelbs.nl
17LF	19850801	19971013	U	BAS	www.triangelbs.nl
17LF	20150513		U	BAS	www.triangelbs.nl
17LF00	20091125	20150513	D	VST	www.triangelbs.nl
17LF00	19850801	19971013	D	VST	www.triangelbs.nl
17LF00	20150513		D	VST	www.triangelbs.nl
17LF00	19971013	20091125	D	VST	www.triangelbs.nl
17LH	19850801	20030101	U	BAS	www.basisschoolintpark.nl
17LH	20030101	20040801	U	BAS	www.basisschoolintpark.nl
17LH	20040801		U	BAS	www.basisschoolintpark.nl
17LH00	19850801	20030101	D	VST	www.basisschoolintpark.nl
17LH00	20030101	20040801	D	VST	www.basisschoolintpark.nl
17LH00	20040801		D	VST	www.basisschoolintpark.nl
17LI	20030211	20171012	U	BAS	www.nicolaaszandvoort.nl
17LI	20171012		U	BAS	www.nicolaaszandvoort.nl
17LI	19850801	20030211	U	BAS	www.nicolaaszandvoort.nl
17LI00	20171012		D	VST	www.nicolaaszandvoort.nl
17LI00	19850801	20030211	D	VST	www.nicolaaszandvoort.nl
17LI00	20030211	20171012	D	VST	www.nicolaaszandvoort.nl
17LM	19850801		U	BAS	www.obstwekkelerveld.nl
17LM00	19850801		D	VST	www.obstwekkelerveld.nl
17LO	19850801		U	BAS	www.bergsezonnebloem.nl
17LO00	19850801		D	VST	www.bergsezonnebloem.nl
17LQ	19850801		U	BAS	www.dehoeksteen-meilan.nl
17LQ00	19850801		D	VST	www.dehoeksteen-meilan.nl
17LT	19850801	20090527	U	BAS	kompas.pcboapeldoorn.nl
17LT	20170119		U	BAS	kompas.pcboapeldoorn.nl
17LT	20090527	20170119	U	BAS	kompas.pcboapeldoorn.nl
17LT00	20170119		D	VST	kompas.pcboapeldoorn.nl
17LT00	20090527	20170119	D	VST	kompas.pcboapeldoorn.nl
17LT00	19850801	20090527	D	VST	kompas.pcboapeldoorn.nl
17LU	20150101		U	BAS	www.bsdeklinker.nl
17LU	19860801	19981221	U	BAS	www.bsdeklinker.nl
17LU	19981221	20040210	U	BAS	www.bsdeklinker.nl
17LU	20080303	20150101	U	BAS	www.bsdeklinker.nl
17LU	20040210	20080303	U	BAS	www.bsdeklinker.nl
17LU00	20040210	20080303	D	VST	www.bsdeklinker.nl
17LU00	19981221	20040210	D	VST	www.bsdeklinker.nl
17LU00	20080303	20150101	D	VST	www.bsdeklinker.nl
17LU00	19860801	19981221	D	VST	www.bsdeklinker.nl
17LU00	20150101		D	VST	www.bsdeklinker.nl
17LV	19000101		U	SPEC	www.zmlkjanbaptist.nl
17LV00	19000101		D	VST	www.zmlkjanbaptist.nl
17LW	19850801	20030704	U	BAS	www.bs-driestam.nl
17LW	20030704		U	BAS	www.bs-driestam.nl
17LW00	20030704		D	VST	www.bs-driestam.nl
17LW00	19850801	20030704	D	VST	www.bs-driestam.nl
17LX	20170119		U	BAS	www.kindcentrumdeark.nl
17LX	19850801	20170119	U	BAS	www.kindcentrumdeark.nl
17LX00	19850801	20170119	D	VST	www.kindcentrumdeark.nl
17LX00	20170119		D	VST	www.kindcentrumdeark.nl
17LY	19850801		U	BAS	www.deschothorst.nl
17LY00	19850801		D	VST	www.deschothorst.nl
17MA	20160801		U	PROS	www.rijzert.nl
17MA	20040915	20060801	U	PROS	www.rijzert.nl
17MA	20060801	20160801	U	PROS	www.rijzert.nl
17MA	19990801	20020801	U	PROS	www.rijzert.nl
17MA	20020801	20040915	U	PROS	www.rijzert.nl
17MA	19860801	19990801	U	SPEC	www.rijzert.nl
17MA00	20020801	20040915	D	VST	www.rijzert.nl
17MA00	20160801		D	VST	www.rijzert.nl
17MA00	20060801	20160801	D	VST	www.rijzert.nl
17MA00	20040915	20060801	D	VST	www.rijzert.nl
17MA00	19860801	19990801	D	VST	www.rijzert.nl
17MA00	19990801	20020801	D	VST	www.rijzert.nl
17MC	19850801		U	BAS	www.bohemenkijkduinschool.nl
17MC00	19850801		D	VST	www.bohemenkijkduinschool.nl
17MD	19850801	19970801	U	BAS	www.obsspitsbergen.nl
17MD	19970801		U	BAS	www.obsspitsbergen.nl
17MD00	19850801		D	VST	www.obsspitsbergen.nl
17MF	20060427	20081007	U	BAS	www.boerhaaveschoolo2g2..nl
17MF	20130625	20200801	U	BAS	www.boerhaaveschoolo2g2..nl
17MF	20081007	20120308	U	BAS	www.boerhaaveschoolo2g2..nl
17MF	20200801		U	BAS	www.boerhaaveschoolo2g2..nl
17MF	19850801	20060427	U	BAS	www.boerhaaveschoolo2g2..nl
17MF	20120308	20130625	U	BAS	www.boerhaaveschoolo2g2..nl
17MF00	20120308	20130625	D	VST	www.boerhaaveschoolo2g2..nl
17MF00	20081007	20120308	D	VST	www.boerhaaveschoolo2g2..nl
17MF00	19850801	20060427	D	VST	www.boerhaaveschoolo2g2..nl
17MF00	20060427	20081007	D	VST	www.boerhaaveschoolo2g2..nl
17MF00	20200801		D	VST	www.boerhaaveschoolo2g2..nl
17MF00	20130625	20200801	D	VST	www.boerhaaveschoolo2g2..nl
17MH	20120801	20130919	U	BAS	www.architect.asg-almere.nl
17MH	19990101	20120801	U	BAS	www.architect.asg-almere.nl
17MH	20130919		U	BAS	www.architect.asg-almere.nl
17MH	19860801	19990101	U	BAS	www.architect.asg-almere.nl
17MH00	20120801	20130919	D	VST	www.architect.asg-almere.nl
17MH00	19860801	19990101	D	VST	www.architect.asg-almere.nl
17MH00	19990101	20120801	D	VST	www.architect.asg-almere.nl
17MH00	20130919		D	VST	www.architect.asg-almere.nl
17MI	19850801	19990216	U	BAS	www.deroerganger-meilan.nl
17MI	19990216		U	BAS	www.deroerganger-meilan.nl
17MI00	19990216		D	VST	www.deroerganger-meilan.nl
17MI00	19850801	19990216	D	VST	www.deroerganger-meilan.nl
17MJ	19850801	20130829	U	BAS	www.springplank.pcsl.nl
17MJ	20130829		U	BAS	www.springplank.pcsl.nl
17MJ00	20130829		D	VST	www.springplank.pcsl.nl
17MJ00	19850801	20130829	D	VST	www.springplank.pcsl.nl
17MM	19850801		U	BAS	www.deheemde.nl
17MM00	19850801		D	VST	www.deheemde.nl
17MO	20170119		U	BAS	www.ikcambacht.nl
17MO	19850801	20170119	U	BAS	www.ikcambacht.nl
17MO00	19850801	20170119	D	VST	www.ikcambacht.nl
17MO00	20170119		D	VST	www.ikcambacht.nl
17MQ	20170901		U	BAS	www.dezuidwestertilburg.nl
17MQ	19961006	20170901	U	BAS	www.dezuidwestertilburg.nl
17MQ	19850801	19961006	U	BAS	www.dezuidwestertilburg.nl
17MQ00	20170901		D	VST	www.dezuidwestertilburg.nl
17MQ00	19961006	20170901	D	VST	www.dezuidwestertilburg.nl
17MQ00	19850801	19961006	D	VST	www.dezuidwestertilburg.nl
17MR	19850801		U	BAS	www.obsbenoordenhout.nl
17MR00	19850801		D	VST	www.obsbenoordenhout.nl
17MS	19970801		U	BAS	www.sprengenpark.nl
17MS	19850801	19970801	U	BAS	www.sprengenpark.nl
17MS00	19850801		D	VST	www.sprengenpark.nl
17MT	19850801	20050208	U	BAS	www.prinseschool.nl
17MT	20050208		U	BAS	www.prinseschool.nl
